event_type,start_time,start_price,end_time,end_price,duration,length,speed,theta,num
0,1.25407E+12,0.929700017,1.2542E+12,0.915499985,12588,0.015273778,1.21E-06,1.5,268
-1,1.2542E+12,0.915499985,1.25429E+12,0.907700002,9306,0.008519916,9.16E-07,1.5,269
0,1.25429E+12,0.907700002,1.25479E+12,0.921599984,49734,0.01531341,3.08E-07,1.5,270
1,1.25479E+12,0.921599984,1.25542E+12,0.940999985,62682,0.021050348,3.36E-07,1.5,271
0,1.25542E+12,0.940999985,1.25557E+12,0.926900029,15384,0.014984013,9.74E-07,1.5,272
-1,1.25557E+12,0.926900029,1.25611E+12,0.899600029,53802,0.029453015,5.47E-07,1.5,273
0,1.25611E+12,0.899600029,1.25627E+12,0.913200021,16056,0.015117821,9.42E-07,1.5,274
1,1.25627E+12,0.913200021,1.25653E+12,0.923900008,26166,0.011717025,4.48E-07,1.5,275
0,1.25653E+12,0.923900008,1.25656E+12,0.910099983,3258,0.014936708,4.58E-06,1.5,276
-1,1.25656E+12,0.910099983,1.25681E+12,0.891099989,24702,0.02087682,8.45E-07,1.5,277
0,1.25681E+12,0.891099989,1.25716E+12,0.904500008,34758,0.015037615,4.33E-07,1.5,278
1,1.25716E+12,0.904500008,1.25722E+12,0.905900002,5784,0.00154781,2.68E-07,1.5,279
0,1.25722E+12,0.905900002,1.25731E+12,0.892400026,9264,0.01490228,1.61E-06,1.5,280
-1,1.25731E+12,0.892400026,1.25774E+12,0.889599979,43326,0.003137659,7.24E-08,1.5,281
0,1.25774E+12,0.889599979,1.25792E+12,0.902999997,17616,0.01506297,8.55E-07,1.5,282
1,1.25792E+12,0.902999997,1.25799E+12,0.906300008,7290,0.003654497,5.01E-07,1.5,283
0,1.25799E+12,0.906300008,1.25808E+12,0.892799973,9024,0.014895768,1.65E-06,1.5,284
-1,1.25808E+12,0.892799973,1.25845E+12,0.883300006,37188,0.010640644,2.86E-07,1.5,285
0,1.25845E+12,0.883300006,1.25868E+12,0.896499991,22662,0.014943943,6.59E-07,1.5,286
1,1.25868E+12,0.896499991,1.25958E+12,0.915300012,89952,0.020970463,2.33E-07,1.5,287
0,1.25958E+12,0.915300012,1.25992E+12,0.901199996,33708,0.015404802,4.57E-07,1.5,288
-1,1.25992E+12,0.901199996,1.26101E+12,0.88499999,109026,0.017976039,1.65E-07,1.5,289
0,1.26101E+12,0.88499999,1.26157E+12,0.898199975,56016,0.014915237,2.66E-07,1.5,290
1,1.26157E+12,0.898199975,1.26215E+12,0.905300021,58416,0.007904749,1.35E-07,1.5,291
0,1.26215E+12,0.905300021,1.26217E+12,0.891799986,2010,0.014912222,7.42E-06,1.5,292
-1,1.26217E+12,0.891799986,1.26226E+12,0.885500014,8988,0.007064334,7.86E-07,1.5,293
0,1.26226E+12,0.885500014,1.26266E+12,0.898899972,40008,0.015132646,3.78E-07,1.5,294
1,1.26266E+12,0.898899972,1.26327E+12,0.90259999,60378,0.004116162,6.82E-08,1.5,295
0,1.26327E+12,0.90259999,1.26346E+12,0.889199972,19368,0.014846021,7.67E-07,1.5,296
-1,1.26346E+12,0.889199972,1.26399E+12,0.86500001,52776,0.027215433,5.16E-07,1.5,297
0,1.26399E+12,0.86500001,1.26416E+12,0.878099978,17412,0.015144472,8.70E-07,1.5,298
1,1.26416E+12,0.878099978,1.26437E+12,0.879299998,21282,0.00136661,6.42E-08,1.5,299
0,1.26437E+12,0.879299998,1.26458E+12,0.86619997,20862,0.014898246,7.14E-07,1.5,300
-1,1.26458E+12,0.86619997,1.26467E+12,0.860099971,8904,0.007042253,7.91E-07,1.5,301
0,1.26467E+12,0.860099971,1.265E+12,0.873099983,32598,0.015114535,4.64E-07,1.5,302
1,1.265E+12,0.873099983,1.26586E+12,0.883899987,86412,0.012369722,1.43E-07,1.5,303
0,1.26586E+12,0.883899987,1.26589E+12,0.870500028,2772,0.015160039,5.47E-06,1.5,304
-1,1.26589E+12,0.870500028,1.26595E+12,0.865700006,6150,0.005514097,8.97E-07,1.5,305
0,1.26595E+12,0.865700006,1.26659E+12,0.878799975,63432,0.015132226,2.39E-07,1.5,306
1,1.26659E+12,0.878799975,1.26743E+12,0.913200021,84024,0.039144341,4.66E-07,1.5,307
0,1.26743E+12,0.913200021,1.26779E+12,0.899600029,36258,0.014892676,4.11E-07,1.5,308
-1,1.26779E+12,0.899600029,1.2678E+12,0.898000002,1224,0.001778598,1.45E-06,1.5,309
0,1.2678E+12,0.898000002,1.2682E+12,0.911800027,39534,0.015367511,3.89E-07,1.5,310
1,1.2682E+12,0.911800027,1.26822E+12,0.913100004,2316,0.001425726,6.16E-07,1.5,311
0,1.26822E+12,0.913100004,1.2688E+12,0.898899972,58524,0.015551453,2.66E-07,1.5,312
-1,1.2688E+12,0.898899972,1.27079E+12,0.870400012,199002,0.031705375,1.59E-07,1.5,313
0,1.27079E+12,0.870400012,1.27101E+12,0.883700013,21468,0.015280333,7.12E-07,1.5,314
1,1.27101E+12,0.883700013,1.2712E+12,0.886300027,19284,0.002942191,1.53E-07,1.5,315
0,1.2712E+12,0.886300027,1.27181E+12,0.872900009,60450,0.015119054,2.50E-07,1.5,316
-1,1.27181E+12,0.872900009,1.27313E+12,0.842700005,132384,0.034597324,2.61E-07,1.5,317
0,1.27313E+12,0.842700005,1.27316E+12,0.855300009,3240,0.014951946,4.61E-06,1.5,318
1,1.27316E+12,0.855300009,1.27316E+12,0.858699977,48,0.003975176,8.28E-05,1.5,319
0,1.27316E+12,0.858699977,1.27317E+12,0.845600009,1050,0.015255583,1.45E-05,1.5,320
-1,1.27317E+12,0.845600009,1.27317E+12,0.843999982,18,0.00189218,1.05E-04,1.5,321
0,1.27317E+12,0.843999982,1.27318E+12,0.856700003,942,0.015047419,1.60E-05,1.5,322
1,1.27318E+12,0.856700003,1.27321E+12,0.880599976,2370,0.027897715,1.18E-05,1.5,323
0,1.27321E+12,0.880599976,1.27322E+12,0.867399991,840,0.014989763,1.78E-05,1.5,324
-1,1.27322E+12,0.867399991,1.27324E+12,0.858699977,2904,0.01002999,3.45E-06,1.5,325
0,1.27324E+12,0.858699977,1.27343E+12,0.871599972,18216,0.015022703,8.25E-07,1.5,326
1,1.27343E+12,0.871599972,1.27346E+12,0.87470001,3414,0.003556721,1.04E-06,1.5,327
0,1.27346E+12,0.87470001,1.27348E+12,0.861699998,1662,0.014862251,8.94E-06,1.5,328
-1,1.27348E+12,0.861699998,1.27363E+12,0.844399989,15498,0.020076604,1.30E-06,1.5,329
0,1.27363E+12,0.844399989,1.27375E+12,0.85710001,11454,0.015040291,1.31E-06,1.5,330
1,1.27375E+12,0.85710001,1.2744E+12,0.876999974,65124,0.023217786,3.57E-07,1.5,331
0,1.2744E+12,0.876999974,1.27465E+12,0.863600016,25110,0.015279315,6.08E-07,1.5,332
-1,1.27465E+12,0.863600016,1.27622E+12,0.820900023,157206,0.049444178,3.15E-07,1.5,333
0,1.27622E+12,0.820900023,1.27645E+12,0.833899975,23124,0.015836218,6.85E-07,1.5,334
1,1.27645E+12,0.833899975,1.27705E+12,0.838199973,59844,0.005156492,8.62E-08,1.5,335
0,1.27705E+12,0.838199973,1.27726E+12,0.825699985,20958,0.014912895,7.12E-07,1.5,336
-1,1.27726E+12,0.825699985,1.27781E+12,0.806599975,54804,0.023131901,4.22E-07,1.5,337
0,1.27781E+12,0.806599975,1.27789E+12,0.818700016,8034,0.015001291,1.87E-06,1.5,338
1,1.27789E+12,0.818700016,1.2796E+12,0.852999985,170844,0.04189565,2.45E-07,1.5,339
0,1.2796E+12,0.852999985,1.27968E+12,0.840300024,8550,0.014888584,1.74E-06,1.5,340
-1,1.27968E+12,0.840300024,1.28253E+12,0.814100027,284820,0.031179336,1.09E-07,1.5,341
0,1.28253E+12,0.814100027,1.28324E+12,0.826300025,71196,0.014985871,2.10E-07,1.5,342
1,1.28324E+12,0.826300025,1.28375E+12,0.838800013,50760,0.015127663,2.98E-07,1.5,343
0,1.28375E+12,0.838800013,1.28387E+12,0.825999975,11844,0.01525994,1.29E-06,1.5,344
-1,1.28387E+12,0.825999975,1.28392E+12,0.820100009,4704,0.007142816,1.52E-06,1.5,345
0,1.28392E+12,0.820100009,1.28437E+12,0.832700014,44982,0.015363986,3.42E-07,1.5,346
1,1.28437E+12,0.832700014,1.28692E+12,0.883700013,254946,0.061246545,2.40E-07,1.5,347
0,1.28692E+12,0.883700013,1.28736E+12,0.870500028,44580,0.014937179,3.35E-07,1.5,348
-1,1.28736E+12,0.870500028,1.28736E+12,0.870299995,150,2.30E-04,1.53E-06,1.5,349
0,1.28736E+12,0.870299995,1.28763E+12,0.88349998,26316,0.015167167,5.76E-07,1.5,350
1,1.28763E+12,0.88349998,1.28797E+12,0.893899977,34872,0.011771361,3.38E-07,1.5,351
0,1.28797E+12,0.893899977,1.28806E+12,0.880100012,9000,0.01543793,1.72E-06,1.5,352
-1,1.28806E+12,0.880100012,1.28861E+12,0.865100026,54864,0.017043501,3.11E-07,1.5,353
0,1.28861E+12,0.865100026,1.2888E+12,0.878300011,18762,0.015258334,8.13E-07,1.5,354
1,1.2888E+12,0.878300011,1.28886E+12,0.881500006,5502,0.003643396,6.62E-07,1.5,355
0,1.28886E+12,0.881500006,1.28895E+12,0.866599977,9030,0.016903039,1.87E-06,1.5,356
-1,1.28895E+12,0.866599977,1.28951E+12,0.844799995,56346,0.025155761,4.46E-07,1.5,357
0,1.28951E+12,0.844799995,1.29036E+12,0.858399987,84954,0.016098475,1.89E-07,1.5,358
1,1.29036E+12,0.858399987,1.29039E+12,0.859399974,2646,0.001164943,4.40E-07,1.5,359
0,1.29039E+12,0.859399974,1.2905E+12,0.846499979,11664,0.015010467,1.29E-06,1.5,360
-1,1.2905E+12,0.846499979,1.29115E+12,0.833299994,64758,0.015593603,2.41E-07,1.5,361
0,1.29115E+12,0.833299994,1.29128E+12,0.845600009,12882,0.014760608,1.15E-06,1.5,362
1,1.29128E+12,0.845600009,1.29137E+12,0.852299988,9396,0.007923343,8.43E-07,1.5,363
0,1.29137E+12,0.852299988,1.29179E+12,0.83950001,41538,0.015018161,3.62E-07,1.5,364
-1,1.29179E+12,0.83950001,1.29219E+12,0.834699988,40242,0.005717715,1.42E-07,1.5,365
0,1.29219E+12,0.834699988,1.2923E+12,0.847299993,10794,0.01509525,1.40E-06,1.5,366
1,1.2923E+12,0.847299993,1.29405E+12,0.864199996,175470,0.019945714,1.14E-07,1.5,367
0,1.29405E+12,0.864199996,1.2942E+12,0.851199985,14322,0.015042827,1.05E-06,1.5,368
-1,1.2942E+12,0.851199985,1.29463E+12,0.828299999,43134,0.026903179,6.24E-07,1.5,369
0,1.29463E+12,0.828299999,1.29491E+12,0.840699971,28518,0.014970387,5.25E-07,1.5,370
1,1.29491E+12,0.840699971,1.29498E+12,0.849600017,6288,0.010586472,1.68E-06,1.5,371
0,1.29498E+12,0.849600017,1.29524E+12,0.836899996,26136,0.014948236,5.72E-07,1.5,372
-1,1.29524E+12,0.836899996,1.29529E+12,0.833000004,5610,0.004660045,8.31E-07,1.5,373
0,1.29529E+12,0.833000004,1.29549E+12,0.845399976,19560,0.01488592,7.61E-07,1.5,374
1,1.29549E+12,0.845399976,1.29601E+12,0.866999984,52194,0.025550046,4.90E-07,1.5,375
0,1.29601E+12,0.866999984,1.29648E+12,0.854099989,46638,0.014878887,3.19E-07,1.5,376
-1,1.29648E+12,0.854099989,1.29707E+12,0.838699996,59232,0.018030667,3.04E-07,1.5,377
0,1.29707E+12,0.838699996,1.29724E+12,0.851300001,17274,0.015023256,8.70E-07,1.5,378
1,1.29724E+12,0.851300001,1.29727E+12,0.852699995,2514,0.001644536,6.54E-07,1.5,379
0,1.29727E+12,0.852699995,1.29767E+12,0.839999974,40296,0.014893892,3.70E-07,1.5,380
-1,1.29767E+12,0.839999974,1.29778E+12,0.835399985,11034,0.005476177,4.96E-07,1.5,381
0,1.29778E+12,0.835399985,1.29846E+12,0.84799999,67668,0.015082601,2.23E-07,1.5,382
1,1.29846E+12,0.84799999,1.29861E+12,0.859000027,15240,0.012971742,8.51E-07,1.5,383
0,1.29861E+12,0.859000027,1.29898E+12,0.846099973,36960,0.015017525,4.06E-07,1.5,384
-1,1.29898E+12,0.846099973,1.29898E+12,0.845899999,6,2.36E-04,3.94E-05,1.5,385
0,1.29898E+12,0.845899999,1.29921E+12,0.858699977,23064,0.015131787,6.56E-07,1.5,386
1,1.29921E+12,0.858699977,1.30157E+12,0.885100007,235596,0.030744183,1.30E-07,1.5,387
0,1.30157E+12,0.885100007,1.30199E+12,0.871900022,42468,0.014913552,3.51E-07,1.5,388
-1,1.30199E+12,0.871900022,1.30199E+12,0.871299982,36,6.88E-04,1.91E-05,1.5,389
0,1.30199E+12,0.871299982,1.30249E+12,0.884500027,49620,0.015149828,3.05E-07,1.5,390
1,1.30249E+12,0.884500027,1.30266E+12,0.892099977,17316,0.008592368,4.96E-07,1.5,391
0,1.30266E+12,0.892099977,1.30311E+12,0.878300011,44634,0.015469079,3.47E-07,1.5,392
-1,1.30311E+12,0.878300011,1.30315E+12,0.874000013,3912,0.004895819,1.25E-06,1.5,393
0,1.30315E+12,0.874000013,1.30333E+12,0.887199998,18378,0.015102957,8.22E-07,1.5,394
1,1.30333E+12,0.887199998,1.30457E+12,0.903999984,123888,0.018935963,1.53E-07,1.5,395
0,1.30457E+12,0.903999984,1.30459E+12,0.890699983,1764,0.014712391,8.34E-06,1.5,396
-1,1.30459E+12,0.890699983,1.30515E+12,0.867200017,56070,0.026383705,4.71E-07,1.5,397
0,1.30515E+12,0.867200017,1.30569E+12,0.880299985,54702,0.015106052,2.76E-07,1.5,398
1,1.30569E+12,0.880299985,1.30581E+12,0.884299994,11352,0.004543915,4.00E-07,1.5,399
0,1.30581E+12,0.884299994,1.3059E+12,0.871100008,9612,0.014927044,1.55E-06,1.5,400
-1,1.3059E+12,0.871100008,1.3064E+12,0.861000001,50112,0.011594544,2.31E-07,1.5,401
0,1.3064E+12,0.861000001,1.30682E+12,0.874000013,41274,0.015098736,3.66E-07,1.5,402
1,1.30682E+12,0.874000013,1.3075E+12,0.897199988,68280,0.026544594,3.89E-07,1.5,403
0,1.3075E+12,0.897199988,1.3077E+12,0.883599997,20268,0.015158261,7.48E-07,1.5,404
-1,1.3077E+12,0.883599997,1.30818E+12,0.871999979,47928,0.013128132,2.74E-07,1.5,405
0,1.30818E+12,0.871999979,1.30831E+12,0.885200024,12912,0.015137666,1.17E-06,1.5,406
1,1.30831E+12,0.885200024,1.30949E+12,0.907999992,118260,0.025756855,2.18E-07,1.5,407
0,1.30949E+12,0.907999992,1.30994E+12,0.894400001,44316,0.014977965,3.38E-07,1.5,408
-1,1.30994E+12,0.894400001,1.31096E+12,0.870400012,101964,0.026833619,2.63E-07,1.5,409
0,1.31096E+12,0.870400012,1.31126E+12,0.883400023,30792,0.014935675,4.85E-07,1.5,410
1,1.31126E+12,0.883400023,1.31165E+12,0.888100028,38130,0.005320359,1.40E-07,1.5,411
0,1.31165E+12,0.888100028,1.31183E+12,0.874800026,18834,0.014975792,7.95E-07,1.5,412
-1,1.31183E+12,0.874800026,1.31254E+12,0.864199996,70764,0.01211709,1.71E-07,1.5,413
0,1.31254E+12,0.864199996,1.31288E+12,0.877099991,34356,0.014927094,4.34E-07,1.5,414
1,1.31288E+12,0.877099991,1.31295E+12,0.888199985,6606,0.012655335,1.92E-06,1.5,415
0,1.31295E+12,0.888199985,1.31305E+12,0.874800026,9600,0.015086646,1.57E-06,1.5,416
-1,1.31305E+12,0.874800026,1.31372E+12,0.865199983,67566,0.010973986,1.62E-07,1.5,417
0,1.31372E+12,0.865199983,1.31417E+12,0.878099978,44856,0.014909842,3.32E-07,1.5,418
1,1.31417E+12,0.878099978,1.31477E+12,0.888100028,59466,0.011388282,1.92E-07,1.5,419
0,1.31477E+12,0.888100028,1.31497E+12,0.874800026,20880,0.014975792,7.17E-07,1.5,420
-1,1.31497E+12,0.874800026,1.31579E+12,0.852900028,81060,0.025034291,3.09E-07,1.5,421
0,1.31579E+12,0.852900028,1.3159E+12,0.865400016,11952,0.014655865,1.23E-06,1.5,422
1,1.3159E+12,0.865400016,1.3166E+12,0.879299998,69900,0.016061916,2.30E-07,1.5,423
0,1.3166E+12,0.879299998,1.317E+12,0.86589998,39516,0.015239416,3.86E-07,1.5,424
-1,1.317E+12,0.86589998,1.31766E+12,0.852900028,65760,0.015013226,2.28E-07,1.5,425
0,1.31766E+12,0.852900028,1.31786E+12,0.86559999,20640,0.014890329,7.21E-07,1.5,426
1,1.31786E+12,0.86559999,1.31789E+12,0.872300029,3054,0.007740341,2.53E-06,1.5,427
0,1.31789E+12,0.872300029,1.318E+12,0.859200001,10938,0.015017801,1.37E-06,1.5,428
-1,1.318E+12,0.859200001,1.318E+12,0.859099984,6,1.16E-04,1.94E-05,1.5,429
0,1.318E+12,0.859099984,1.31824E+12,0.872200012,23856,0.015248549,6.39E-07,1.5,430
1,1.31824E+12,0.872200012,1.31972E+12,0.8829,147918,0.012267814,8.29E-08,1.5,431
0,1.31972E+12,0.8829,1.32006E+12,0.869599998,33894,0.015063996,4.44E-07,1.5,432
-1,1.32006E+12,0.869599998,1.32089E+12,0.848399997,83160,0.024379026,2.93E-07,1.5,433
0,1.32089E+12,0.848399997,1.32187E+12,0.861199975,97464,0.015087197,1.55E-07,1.5,434
1,1.32187E+12,0.861199975,1.32195E+12,0.86619997,8544,0.005805847,6.80E-07,1.5,435
0,1.32195E+12,0.86619997,1.32256E+12,0.853299975,60606,0.014892629,2.46E-07,1.5,436
-1,1.32256E+12,0.853299975,1.32605E+12,0.82209003,349068,0.036575585,1.05E-07,1.5,437
0,1.32605E+12,0.82209003,1.32636E+12,0.834429979,31386,0.01501046,4.78E-07,1.5,438
1,1.32636E+12,0.834429979,1.32768E+12,0.840799987,131952,0.007633963,5.79E-08,1.5,439
0,1.32768E+12,0.840799987,1.32801E+12,0.82802999,32682,0.015187913,4.65E-07,1.5,440
-1,1.32801E+12,0.82802999,1.32852E+12,0.826359987,51096,0.002016839,3.95E-08,1.5,441
0,1.32852E+12,0.826359987,1.32875E+12,0.838850021,22890,0.015114519,6.60E-07,1.5,442
1,1.32875E+12,0.838850021,1.32884E+12,0.840560019,9228,0.002038502,2.21E-07,1.5,443
0,1.32884E+12,0.840560019,1.32938E+12,0.827849984,53718,0.015120913,2.81E-07,1.5,444
-1,1.32938E+12,0.827849984,1.32939E+12,0.827650011,1068,2.42E-04,2.26E-07,1.5,445
0,1.32939E+12,0.827650011,1.32988E+12,0.840149999,49260,0.015102988,3.07E-07,1.5,446
1,1.32988E+12,0.840149999,1.33005E+12,0.850449979,17046,0.012259693,7.19E-07,1.5,447
0,1.33005E+12,0.850449979,1.33051E+12,0.837230027,46182,0.015544656,3.37E-07,1.5,448
-1,1.33051E+12,0.837230027,1.33713E+12,0.794950008,661998,0.050499883,7.63E-08,1.5,449
0,1.33713E+12,0.794950008,1.33735E+12,0.806919992,21936,0.01505753,6.86E-07,1.5,450
1,1.33735E+12,0.806919992,1.33766E+12,0.809889972,30684,0.003680638,1.20E-07,1.5,451
0,1.33766E+12,0.809889972,1.33832E+12,0.797819972,66150,0.014903259,2.25E-07,1.5,452
-1,1.33832E+12,0.797819972,1.33837E+12,0.797049999,4650,9.65E-04,2.08E-07,1.5,453
0,1.33837E+12,0.797049999,1.33856E+12,0.809099972,19758,0.015118215,7.65E-07,1.5,454
1,1.33856E+12,0.809099972,1.33935E+12,0.815590024,78096,0.008021322,1.03E-07,1.5,455
0,1.33935E+12,0.815590024,1.33948E+12,0.803340018,13902,0.015019809,1.08E-06,1.5,456
-1,1.33948E+12,0.803340018,1.3395E+12,0.801079988,1032,0.002813291,2.73E-06,1.5,457
0,1.3395E+12,0.801079988,1.33973E+12,0.813250005,23070,0.015192012,6.59E-07,1.5,458
1,1.33973E+12,0.813250005,1.33973E+12,0.815199971,84,0.002397745,2.85E-05,1.5,459
0,1.33973E+12,0.815199971,1.34001E+12,0.802640021,28614,0.015407202,5.38E-07,1.5,460
-1,1.34001E+12,0.802640021,1.34297E+12,0.775579989,295992,0.033713783,1.14E-07,1.5,461
0,1.34297E+12,0.775579989,1.3438E+12,0.787289977,82236,0.015098363,1.84E-07,1.5,462
1,1.3438E+12,0.787289977,1.34425E+12,0.796060026,45036,0.011139541,2.47E-07,1.5,463
0,1.34425E+12,0.796060026,1.34459E+12,0.78403002,34764,0.015111933,4.35E-07,1.5,464
-1,1.34459E+12,0.78403002,1.34509E+12,0.781170011,49704,0.003647832,7.34E-08,1.5,465
0,1.34509E+12,0.781170011,1.34612E+12,0.792990029,103452,0.015131173,1.46E-07,1.5,466
1,1.34612E+12,0.792990029,1.34761E+12,0.811399996,148866,0.023215888,1.56E-07,1.5,467
0,1.34761E+12,0.811399996,1.34811E+12,0.799239993,50064,0.014986447,2.99E-07,1.5,468
-1,1.34811E+12,0.799239993,1.34872E+12,0.792249978,60732,0.008745828,1.44E-07,1.5,469
0,1.34872E+12,0.792249978,1.34934E+12,0.804199994,61392,0.015083643,2.46E-07,1.5,470
1,1.34934E+12,0.804199994,1.3509E+12,0.816179991,156252,0.014896788,9.53E-08,1.5,471
0,1.3509E+12,0.816179991,1.35116E+12,0.804009974,25728,0.014910947,5.80E-07,1.5,472
-1,1.35116E+12,0.804009974,1.35236E+12,0.795979977,120858,0.009987435,8.26E-08,1.5,473
0,1.35236E+12,0.795979977,1.35357E+12,0.807990015,121020,0.015088367,1.25E-07,1.5,474
1,1.35357E+12,0.807990015,1.35666E+12,0.82239002,309018,0.017822009,5.77E-08,1.5,475
0,1.35666E+12,0.82239002,1.35716E+12,0.810050011,49950,0.015005057,3.00E-07,1.5,476
-1,1.35716E+12,0.810050011,1.35719E+12,0.808480024,2652,0.001938135,7.31E-07,1.5,477
0,1.35719E+12,0.808480024,1.35782E+12,0.820749998,63162,0.015176595,2.40E-07,1.5,478
1,1.35782E+12,0.820749998,1.35972E+12,0.871330023,189600,0.061626591,3.25E-07,1.5,479
0,1.35972E+12,0.871330023,1.35999E+12,0.858210027,26736,0.015057435,5.63E-07,1.5,480
-1,1.35999E+12,0.858210027,1.36002E+12,0.855350018,3912,0.003332529,8.52E-07,1.5,481
0,1.36002E+12,0.855350018,1.36007E+12,0.868179977,4428,0.01499966,3.39E-06,1.5,482
1,1.36007E+12,0.868179977,1.36007E+12,0.868539989,6,4.15E-04,6.91E-05,1.5,483
0,1.36007E+12,0.868539989,1.36023E+12,0.855549991,16200,0.014956131,9.23E-07,1.5,484
-1,1.36023E+12,0.855549991,1.36032E+12,0.844569981,9066,0.012833861,1.42E-06,1.5,485
0,1.36032E+12,0.844569981,1.36064E+12,0.857150018,32040,0.014895198,4.65E-07,1.5,486
1,1.36064E+12,0.857150018,1.36134E+12,0.876230001,69426,0.022259794,3.21E-07,1.5,487
0,1.36134E+12,0.876230001,1.36143E+12,0.863099992,9492,0.014984661,1.58E-06,1.5,488
-1,1.36143E+12,0.863099992,1.36152E+12,0.860390007,8874,0.003139827,3.54E-07,1.5,489
0,1.36152E+12,0.860390007,1.36173E+12,0.876540005,20574,0.018770555,9.12E-07,1.5,490
1,1.36173E+12,0.876540005,1.36178E+12,0.88132,5760,0.005453253,9.47E-07,1.5,491
0,1.36178E+12,0.88132,1.3618E+12,0.868210018,1650,0.014875394,9.02E-06,1.5,492
-1,1.3618E+12,0.868210018,1.36184E+12,0.857529998,3972,0.012301194,3.10E-06,1.5,493
0,1.36184E+12,0.857529998,1.36265E+12,0.870410025,81036,0.015019915,1.85E-07,1.5,494
1,1.36265E+12,0.870410025,1.36308E+12,0.879220009,43302,0.010121648,2.34E-07,1.5,495
0,1.36308E+12,0.879220009,1.36324E+12,0.866029978,15948,0.015001969,9.41E-07,1.5,496
-1,1.36324E+12,0.866029978,1.36477E+12,0.841030002,153234,0.028867333,1.88E-07,1.5,497
0,1.36477E+12,0.841030002,1.36545E+12,0.853810012,67356,0.015195666,2.26E-07,1.5,498
1,1.36545E+12,0.853810012,1.36617E+12,0.863380015,72510,0.011208586,1.55E-07,1.5,499
0,1.36617E+12,0.863380015,1.36634E+12,0.850539982,16842,0.01487182,8.83E-07,1.5,500
-1,1.36634E+12,0.850539982,1.36697E+12,0.839699984,62688,0.012744843,2.03E-07,1.5,501
0,1.36697E+12,0.839699984,1.36916E+12,0.852320015,219498,0.015029215,6.85E-08,1.5,502
1,1.36916E+12,0.852320015,1.3753E+12,0.876779974,613848,0.028698092,4.68E-08,1.5,503
0,1.3753E+12,0.876779974,1.37568E+12,0.863699973,37518,0.014918225,3.98E-07,1.5,504
-1,1.37568E+12,0.863699973,1.37656E+12,0.850409985,88098,0.015387274,1.75E-07,1.5,505
0,1.37656E+12,0.850409985,1.37767E+12,0.863250017,110862,0.015098638,1.36E-07,1.5,506
1,1.37767E+12,0.863250017,1.37767E+12,0.863839984,12,6.83E-04,5.70E-05,1.5,507
0,1.37767E+12,0.863839984,1.37805E+12,0.850579977,38466,0.015350073,3.99E-07,1.5,508
-1,1.37805E+12,0.850579977,1.38058E+12,0.833190024,253014,0.020444818,8.08E-08,1.5,509
0,1.38058E+12,0.833190024,1.38086E+12,0.845809996,28032,0.015146571,5.40E-07,1.5,510
1,1.38086E+12,0.845809996,1.38304E+12,0.858399987,218208,0.014885129,6.82E-08,1.5,511
0,1.38304E+12,0.858399987,1.38325E+12,0.845560014,21048,0.01495803,7.11E-07,1.5,512
-1,1.38325E+12,0.845560014,1.38381E+12,0.829940021,55902,0.018472956,3.30E-07,1.5,513
0,1.38381E+12,0.829940021,1.38423E+12,0.842920005,41742,0.015639665,3.75E-07,1.5,514
1,1.38423E+12,0.842920005,1.3843E+12,0.846249998,6510,0.003950544,6.07E-07,1.5,515
0,1.3843E+12,0.846249998,1.38494E+12,0.83336997,64782,0.015220121,2.35E-07,1.5,516
-1,1.38494E+12,0.83336997,1.38596E+12,0.825179994,101538,0.009827539,9.68E-08,1.5,517
0,1.38596E+12,0.825179994,1.38633E+12,0.837660015,37122,0.015123998,4.07E-07,1.5,518
1,1.38633E+12,0.837660015,1.38728E+12,0.846480012,95010,0.010529328,1.11E-07,1.5,519
0,1.38728E+12,0.846480012,1.38741E+12,0.833850026,12558,0.014920595,1.19E-06,1.5,520
-1,1.38741E+12,0.833850026,1.3904E+12,0.816730022,299472,0.020531274,6.86E-08,1.5,521
0,1.3904E+12,0.816730022,1.39055E+12,0.828980029,14778,0.014998844,1.01E-06,1.5,522
1,1.39055E+12,0.828980029,1.39168E+12,0.834770024,112974,0.006984481,6.18E-08,1.5,523
0,1.39168E+12,0.834770024,1.39219E+12,0.822489977,50892,0.014710695,2.89E-07,1.5,524
-1,1.39219E+12,0.822489977,1.39258E+12,0.81566,39744,0.008304025,2.09E-07,1.5,525
0,1.39258E+12,0.81566,1.39321E+12,0.828019977,62694,0.015153344,2.42E-07,1.5,526
1,1.39321E+12,0.828019977,1.39516E+12,0.839909971,195138,0.01435955,7.36E-08,1.5,527
0,1.39516E+12,0.839909971,1.3959E+12,0.82713002,73548,0.015215858,2.07E-07,1.5,528
-1,1.3959E+12,0.82713002,1.40608E+12,0.787320018,1018644,0.048130283,4.72E-08,1.5,529
0,1.40608E+12,0.787320018,1.4075E+12,0.799189985,141060,0.01507642,1.07E-07,1.5,530
1,1.4075E+12,0.799189985,1.40801E+12,0.803449988,51078,0.005330402,1.04E-07,1.5,531
0,1.40801E+12,0.803449988,1.40932E+12,0.791450024,131814,0.014935547,1.13E-07,1.5,532
-1,1.40932E+12,0.791450024,1.40954E+12,0.789080024,21696,0.002994504,1.38E-07,1.5,533
0,1.40954E+12,0.789080024,1.41011E+12,0.801079988,56442,0.015207538,2.69E-07,1.5,534
